CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Score,RFM_Total,Segment
14813.0,270,2,155.43,1,2,1,121,4,Others
14816.0,98,1,271.85,2,1,2,212,5,Others
14817.0,101,2,1110.34,2,2,3,223,7,Others
14818.0,70,2,409.63,3,2,2,322,7,Potential Loyalists
14819.0,93,1,84.72,2,1,1,211,4,Others
14820.0,74,1,139.77,2,1,1,211,4,Others
14821.0,267,1,48.800000000000004,1,1,1,111,3,Others
14823.0,81,3,321.43,2,3,2,232,7,At Risk
14825.0,28,7,1339.3700000000001,3,4,4,344,11,Loyal Customers
14828.0,97,3,2139.76,2,3,4,234,9,At Risk
14829.0,85,5,478.73,2,4,2,242,8,At Risk
14834.0,21,3,414.85,4,3,2,432,9,Loyal Customers
14837.0,6,3,1345.56,4,3,4,434,11,Loyal Customers
14840.0,168,1,62.85,1,1,1,111,3,Others
14841.0,80,4,2375.57,2,3,4,234,9,At Risk
14842.0,86,4,1381.23,2,3,4,234,9,At Risk
14844.0,24,3,2257.6800000000003,4,3,4,434,11,Loyal Customers
14847.0,49,1,309.4,3,1,2,312,6,Potential Loyalists
14849.0,20,17,5018.55,4,4,4,444,12,Champions
14850.0,212,2,278.15,1,2,2,122,5,Others
14851.0,157,1,206.13,1,1,1,111,3,Others
14852.0,41,4,1634.21,3,3,4,334,10,Loyal Customers
14853.0,112,1,214.5,2,1,1,211,4,Others
14854.0,34,7,2291.69,3,4,4,344,11,Loyal Customers
14855.0,20,2,645.65,4,2,3,423,9,Potential Loyalists
14857.0,30,2,515.05,3,2,2,322,7,Potential Loyalists
14859.0,101,2,295.16,2,2,2,222,6,Others
14862.0,49,1,304.09999999999997,3,1,2,312,6,Potential Loyalists
14865.0,273,1,37.2,1,1,1,111,3,Others
14866.0,6,4,1163.9,4,3,3,433,10,Loyal Customers
14867.0,86,4,701.33,2,3,3,233,8,At Risk
14868.0,21,4,1297.07,4,3,3,433,10,Loyal Customers
14869.0,4,1,391.31,4,1,2,412,7,Potential Loyalists
14870.0,162,1,327.25,1,1,2,112,4,Others
14871.0,79,3,354.75,2,3,2,232,7,At Risk
14873.0,111,1,519.68,2,1,2,212,5,Others
14875.0,8,4,1452.47,4,3,4,434,11,Loyal Customers
14878.0,74,6,1083.02,2,4,3,243,9,At Risk
14880.0,86,2,363.27,2,2,2,222,6,Others
14883.0,64,2,358.48,3,2,2,322,7,Potential Loyalists
14885.0,32,1,765.3199999999999,3,1,3,313,7,Potential Loyalists
14886.0,153,1,364.8,1,1,2,112,4,Others
14888.0,108,1,369.2,2,1,2,212,5,Others
14889.0,237,1,135.9,1,1,1,111,3,Others
14890.0,154,1,125.65,1,1,1,111,3,Others
14891.0,49,2,554.38,3,2,3,323,8,Potential Loyalists
14895.0,1,13,5998.46,4,4,4,444,12,Champions
14896.0,105,2,468.77000000000004,2,2,2,222,6,Others
14897.0,197,1,175.5,1,1,1,111,3,Others
14898.0,35,7,936.1,3,4,3,343,10,Loyal Customers
14901.0,2,6,815.8199999999999,4,4,3,443,11,Champions
14903.0,22,9,2345.67,4,4,4,444,12,Champions
14905.0,55,3,599.9,3,3,3,333,9,Loyal Customers
14907.0,48,5,1930.57,3,4,4,344,11,Loyal Customers
14911.0,2,130,64614.58,4,4,4,444,12,Champions
14912.0,147,1,482.78999999999996,2,1,2,212,5,Others
14913.0,84,3,917.15,2,3,3,233,8,At Risk
14915.0,178,1,142.28,1,1,1,111,3,Others
14916.0,41,3,697.14,3,3,3,333,9,Loyal Customers
14918.0,16,2,1610.15,4,2,4,424,10,Potential Loyalists
14920.0,113,2,977.77,2,2,3,223,7,Others
14921.0,102,1,903.01,2,1,3,213,6,Others
14924.0,146,1,310.05,2,1,2,212,5,Others
14930.0,9,3,2372.86,4,3,4,434,11,Loyal Customers
14931.0,107,3,293.0,2,3,2,232,7,At Risk
14932.0,266,1,363.53,1,1,2,112,4,Others
14934.0,183,1,828.84,1,1,3,113,5,Others
14935.0,198,1,1784.71,1,1,4,114,6,Others
14936.0,9,3,5072.88,4,3,4,434,11,Loyal Customers
14937.0,14,2,755.31,4,2,3,423,9,Potential Loyalists
14944.0,45,7,2468.13,3,4,4,344,11,Loyal Customers
14947.0,31,1,178.5,3,1,1,311,5,Potential Loyalists
14948.0,10,3,556.87,4,3,3,433,10,Loyal Customers
14952.0,59,10,3379.01,3,4,4,344,11,Loyal Customers
14957.0,154,1,58.49,1,1,1,111,3,Others
14958.0,48,3,499.68,3,3,2,332,8,Loyal Customers
14959.0,10,3,537.32,4,3,3,433,10,Loyal Customers
14960.0,72,1,88.3,3,1,1,311,5,Potential Loyalists
14961.0,55,9,3868.88,3,4,4,344,11,Loyal Customers
14962.0,171,1,126.7,1,1,1,111,3,Others
14963.0,84,1,294.2,2,1,2,212,5,Others
14964.0,148,1,206.21,1,1,1,111,3,Others
14970.0,38,3,1119.75,3,3,3,333,9,Loyal Customers
14972.0,29,1,114.77,3,1,1,311,5,Potential Loyalists
14973.0,8,3,1314.45,4,3,4,434,11,Loyal Customers
14976.0,2,5,534.96,4,4,3,443,11,Champions
14978.0,136,4,1537.28,2,3,4,234,9,At Risk
14981.0,147,1,102.12,2,1,1,211,4,Others
14984.0,81,1,110.17999999999999,2,1,1,211,4,Others
14985.0,99,2,296.75,2,2,2,222,6,Others
14987.0,266,1,163.2,1,1,1,111,3,Others
14988.0,112,1,334.54,2,1,2,212,5,Others
14995.0,181,1,119.31,1,1,1,111,3,Others
14997.0,79,1,155.28,2,1,1,211,4,Others
14998.0,71,2,429.87,3,2,2,322,7,Potential Loyalists
15002.0,16,4,1641.76,4,3,4,434,11,Loyal Customers
15004.0,48,1,1246.32,3,1,3,313,7,Potential Loyalists
15005.0,9,25,4206.28,4,4,4,444,12,Champions
15007.0,60,1,156.91,3,1,1,311,5,Potential Loyalists
15012.0,274,1,191.06,1,1,1,111,3,Others
15014.0,77,1,117.72999999999999,2,1,1,211,4,Others
15016.0,73,1,170.04,2,1,1,211,4,Others
15018.0,149,3,251.39000000000001,1,3,2,132,6,At Risk
15019.0,167,1,266.0,1,1,2,112,4,Others
15021.0,57,8,1099.78,3,4,3,343,10,Loyal Customers
15023.0,17,9,5070.72,4,4,4,444,12,Champions
15024.0,14,5,845.62,4,4,3,443,11,Champions
15026.0,141,2,230.78,2,2,1,221,5,Others
15027.0,69,5,952.77,3,4,3,343,10,Loyal Customers
15028.0,269,1,185.97,1,1,1,111,3,Others
15030.0,169,1,152.76,1,1,1,111,3,Others
15031.0,11,2,261.79,4,2,2,422,8,Potential Loyalists
15032.0,157,5,4464.1,1,4,4,144,9,At Risk
15033.0,10,7,1613.45,4,4,4,444,12,Champions
15034.0,133,6,2655.58,2,4,4,244,10,At Risk
15036.0,78,2,245.69,2,2,2,222,6,Others
15038.0,88,4,517.45,2,3,2,232,7,At Risk
15039.0,15,41,17503.71,4,4,4,444,12,Champions
15041.0,71,1,180.35,3,1,1,311,5,Potential Loyalists
15042.0,100,1,135.93,2,1,1,211,4,Others
15044.0,37,17,5141.38,3,4,4,344,11,Loyal Customers
15045.0,52,3,633.66,3,3,3,333,9,Loyal Customers
15046.0,28,11,3713.5699999999997,3,4,4,344,11,Loyal Customers
15047.0,170,1,343.62,1,1,2,112,4,Others
15048.0,17,4,321.05,4,3,2,432,9,Loyal Customers
15049.0,174,1,121.17000000000002,1,1,1,111,3,Others
15051.0,51,1,377.74,3,1,2,312,6,Potential Loyalists
15052.0,220,1,215.78,1,1,1,111,3,Others
15053.0,57,2,478.6,3,2,2,322,7,Potential Loyalists
15057.0,176,2,1489.5,1,2,4,124,7,Others
15058.0,25,7,1245.66,4,4,3,443,11,Champions
15059.0,8,9,996.7,4,4,3,443,11,Champions
15061.0,28,43,36329.0,3,4,4,344,11,Loyal Customers
15062.0,118,3,814.04,2,3,3,233,8,At Risk
15063.0,114,1,370.79999999999995,2,1,2,212,5,Others
15065.0,65,5,2836.6,3,4,4,344,11,Loyal Customers
15067.0,183,1,848.05,1,1,3,113,5,Others
15068.0,157,1,239.95999999999998,1,1,1,111,3,Others
15069.0,80,1,1109.53,2,1,3,213,6,Others
15070.0,273,1,106.2,1,1,1,111,3,Others
15071.0,176,1,588.6700000000001,1,1,3,113,5,Others
15073.0,86,3,430.98,2,3,2,232,7,At Risk
15074.0,6,1,748.87,4,1,3,413,8,Potential Loyalists
15076.0,73,1,880.85,2,1,3,213,6,Others
15078.0,6,28,6582.83,4,4,4,444,12,Champions
15079.0,113,5,893.66,2,4,3,243,9,At Risk
15081.0,105,3,230.6,2,3,1,231,6,At Risk
15083.0,157,1,88.2,1,1,1,111,3,Others
15087.0,182,1,306.94,1,1,2,112,4,Others
15089.0,9,2,1677.23,4,2,4,424,10,Potential Loyalists
15090.0,209,1,381.32,1,1,2,112,4,Others
15092.0,116,2,457.81,2,2,2,222,6,Others
15093.0,17,8,3840.22,4,4,4,444,12,Champions
15095.0,4,5,1364.7,4,4,4,444,12,Champions
15098.0,83,5,649.5,2,4,3,243,9,At Risk
15100.0,231,6,635.1,1,4,3,143,8,At Risk
15101.0,238,2,94.78,1,2,1,121,4,Others
15104.0,67,3,1002.54,3,3,3,333,9,Loyal Customers
15105.0,35,1,532.98,3,1,3,313,7,Potential Loyalists
15106.0,37,4,1025.99,3,3,3,333,9,Loyal Customers
15107.0,212,8,247.66,1,4,2,142,7,At Risk
15108.0,42,5,1291.75,3,4,3,343,10,Loyal Customers
15109.0,141,2,463.75,2,2,2,222,6,Others
15110.0,22,4,365.1,4,3,2,432,9,Loyal Customers
15111.0,273,1,288.5,1,1,2,112,4,Others
15114.0,17,6,1354.01,4,4,4,444,12,Champions
15116.0,35,2,790.97,3,2,3,323,8,Potential Loyalists
15117.0,21,2,675.73,4,2,3,423,9,Potential Loyalists
15118.0,35,1,244.8,3,1,2,312,6,Potential Loyalists
15119.0,146,1,266.4,2,1,2,212,5,Others
15120.0,30,2,343.82,3,2,2,322,7,Potential Loyalists
15121.0,189,1,295.15,1,1,2,112,4,Others
15122.0,15,5,1614.23,4,4,4,444,12,Champions
15123.0,107,1,1069.47,2,1,3,213,6,Others
15124.0,92,1,90.75,2,1,1,211,4,Others
15125.0,14,18,10634.45,4,4,4,444,12,Champions
15128.0,27,7,1118.78,4,4,3,443,11,Champions
15129.0,7,10,2796.73,4,4,4,444,12,Champions
15130.0,70,1,330.11,3,1,2,312,6,Potential Loyalists
15132.0,6,3,842.23,4,3,3,433,10,Loyal Customers
15133.0,28,3,982.42,3,3,3,333,9,Loyal Customers
15134.0,28,4,614.86,3,3,3,333,9,Loyal Customers
15135.0,134,2,127.15,2,2,1,221,5,Others
15139.0,140,2,178.96,2,2,1,221,5,Others
15140.0,16,6,1723.86,4,4,4,444,12,Champions
15143.0,126,1,259.45,2,1,2,212,5,Others
15144.0,14,10,2918.54,4,4,4,444,12,Champions
15145.0,128,2,724.03,2,2,3,223,7,Others
15146.0,65,3,1313.66,3,3,4,334,10,Loyal Customers
15147.0,119,2,608.65,2,2,3,223,7,Others
15149.0,34,1,520.8000000000001,3,1,2,312,6,Potential Loyalists
15150.0,10,5,3569.62,4,4,4,444,12,Champions
15152.0,14,9,2321.76,4,4,4,444,12,Champions
15157.0,24,4,1438.8,4,3,4,434,11,Loyal Customers
15159.0,13,20,8943.27,4,4,4,444,12,Champions
15160.0,258,1,158.16,1,1,1,111,3,Others
15163.0,93,1,155.0,2,1,1,211,4,Others
15164.0,109,2,368.18,2,2,2,222,6,Others
15165.0,274,1,487.75,1,1,2,112,4,Others
15167.0,221,1,163.0,1,1,1,111,3,Others
15171.0,225,2,1034.5,1,2,3,123,6,Others
15172.0,36,3,886.74,3,3,3,333,9,Loyal Customers
15174.0,223,1,135.75,1,1,1,111,3,Others
15178.0,161,1,40.5,1,1,1,111,3,Others
15179.0,134,4,1438.62,2,3,4,234,9,At Risk
15180.0,268,1,87.5,1,1,1,111,3,Others
15181.0,76,4,425.79999999999995,2,3,2,232,7,At Risk
15182.0,55,2,622.85,3,2,3,323,8,Potential Loyalists
15184.0,91,1,235.23000000000002,2,1,1,211,4,Others
15186.0,69,1,229.26,3,1,1,311,5,Potential Loyalists
15187.0,30,5,1521.44,3,4,4,344,11,Loyal Customers
15189.0,7,40,10705.29,4,4,4,444,12,Champions
15192.0,20,3,1044.32,4,3,3,433,10,Loyal Customers
15194.0,23,17,4383.4800000000005,4,4,4,444,12,Champions
15197.0,153,3,353.85,1,3,2,132,6,At Risk
15198.0,25,1,107.64,4,1,1,411,6,Potential Loyalists
15199.0,136,2,657.15,2,2,3,223,7,Others
15201.0,22,8,890.94,4,4,3,443,11,Champions
15203.0,6,4,1328.32,4,3,4,434,11,Loyal Customers
15204.0,258,1,316.58,1,1,2,112,4,Others
15205.0,16,2,471.89,4,2,2,422,8,Potential Loyalists
15206.0,46,2,53.10000000000001,3,2,1,321,6,Potential Loyalists
15208.0,64,2,323.52,3,2,2,322,7,Potential Loyalists
15210.0,126,1,331.18,2,1,2,212,5,Others
15211.0,266,1,383.07,1,1,2,112,4,Others
15212.0,140,2,88.94999999999999,2,2,1,221,5,Others
15213.0,219,3,325.05,1,3,2,132,6,At Risk
15214.0,84,2,651.63,2,2,3,223,7,Others
15215.0,170,2,-40.8,1,2,1,121,4,Others
15218.0,17,8,3865.35,4,4,4,444,12,Champions
15219.0,77,1,305.75,2,1,2,212,5,Others
15220.0,16,6,1264.01,4,4,3,443,11,Champions
15221.0,267,2,114.1,1,2,1,121,4,Others
15222.0,219,1,585.0,1,1,3,113,5,Others
15223.0,126,3,454.90000000000003,2,3,2,232,7,At Risk
15224.0,259,3,310.48,1,3,2,132,6,At Risk
15225.0,135,1,409.40000000000003,2,1,2,212,5,Others
15226.0,211,1,154.41,1,1,1,111,3,Others
15227.0,116,3,876.8199999999999,2,3,3,233,8,At Risk
15228.0,24,4,2214.28,4,3,4,434,11,Loyal Customers
15230.0,140,2,429.6,2,2,2,222,6,Others
15232.0,14,2,612.06,4,2,3,423,9,Potential Loyalists
15234.0,177,1,197.0,1,1,1,111,3,Others
15235.0,118,12,2247.51,2,4,4,244,10,At Risk
15236.0,199,1,321.05,1,1,2,112,4,Others
15237.0,104,2,1093.65,2,2,3,223,7,Others
15238.0,76,3,284.69,2,3,2,232,7,At Risk
15240.0,92,5,1024.38,2,4,3,243,9,At Risk
15241.0,28,7,1327.01,3,4,4,344,11,Loyal Customers
15244.0,149,1,297.94,1,1,2,112,4,Others
15245.0,35,3,2515.84,3,3,4,334,10,Loyal Customers
15246.0,139,2,514.15,2,2,2,222,6,Others
15247.0,23,1,356.0,4,1,2,412,7,Potential Loyalists
15249.0,8,12,5325.93,4,4,4,444,12,Champions
15251.0,7,9,7387.22,4,4,4,444,12,Champions
15252.0,84,1,300.55,2,1,2,212,5,Others
15253.0,70,1,173.85,3,1,1,311,5,Potential Loyalists
15254.0,28,1,300.36,3,1,2,312,6,Potential Loyalists
15256.0,49,1,98.45,3,1,1,311,5,Potential Loyalists
15257.0,182,2,232.14999999999998,1,2,1,121,4,Others
15258.0,69,2,623.16,3,2,3,323,8,Potential Loyalists
15260.0,1,8,1780.77,4,4,4,444,12,Champions
15261.0,36,1,254.82,3,1,2,312,6,Potential Loyalists
15262.0,224,1,178.95000000000002,1,1,1,111,3,Others
15263.0,7,1,156.51,4,1,1,411,6,Potential Loyalists
15265.0,52,2,1506.1200000000001,3,2,4,324,9,Potential Loyalists
15266.0,239,1,119.3,1,1,1,111,3,Others
15267.0,56,2,1407.76,3,2,4,324,9,Potential Loyalists
15270.0,8,7,1769.0,4,4,4,444,12,Champions
15271.0,17,9,1372.34,4,4,4,444,12,Champions
15279.0,255,2,277.40999999999997,1,2,2,122,5,Others
15280.0,73,1,113.12,2,1,1,211,4,Others
15281.0,37,11,2099.58,3,4,4,344,11,Loyal Customers
15288.0,56,4,2006.3600000000001,3,3,4,334,10,Loyal Customers
15289.0,36,3,693.3,3,3,3,333,9,Loyal Customers
15290.0,4,14,3345.94,4,4,4,444,12,Champions
15291.0,73,16,3234.48,2,4,4,244,10,At Risk
15292.0,102,1,180.94,2,1,1,211,4,Others
15296.0,10,6,2571.69,4,4,4,444,12,Champions
15298.0,43,7,1777.2,3,4,4,344,11,Loyal Customers
15299.0,24,9,2315.09,4,4,4,444,12,Champions
15301.0,8,10,3740.4700000000003,4,4,4,444,12,Champions
15303.0,191,1,574.02,1,1,3,113,5,Others
15304.0,64,8,477.8,3,4,2,342,9,Loyal Customers
15306.0,49,1,344.62,3,1,2,312,6,Potential Loyalists
15308.0,171,2,302.27,1,2,2,122,5,Others
15311.0,13,83,44007.66,4,4,4,444,12,Champions
15312.0,4,4,791.05,4,3,3,433,10,Loyal Customers
15313.0,11,1,52.0,4,1,1,411,6,Potential Loyalists
15314.0,100,1,327.97,2,1,2,212,5,Others
15315.0,7,2,214.57999999999998,4,2,1,421,7,Potential Loyalists
15316.0,227,1,165.0,1,1,1,111,3,Others
15319.0,184,1,204.5,1,1,1,111,3,Others
15321.0,192,1,1159.47,1,1,3,113,5,Others
15325.0,4,1,162.29,4,1,1,411,6,Potential Loyalists
15326.0,234,1,311.71,1,1,2,112,4,Others
15329.0,35,3,736.3,3,3,3,333,9,Loyal Customers
15332.0,267,4,1661.06,1,3,4,134,8,At Risk
15333.0,109,1,1028.56,2,1,3,213,6,Others
15334.0,57,3,351.67,3,3,2,332,8,Loyal Customers
15339.0,219,1,257.9,1,1,2,112,4,Others
15342.0,17,2,391.76,4,2,2,422,8,Potential Loyalists
15346.0,233,1,252.42000000000002,1,1,2,112,4,Others
15347.0,267,1,201.60000000000002,1,1,1,111,3,Others
15349.0,59,2,473.81,3,2,2,322,7,Potential Loyalists
15350.0,274,1,115.65,1,1,1,111,3,Others
15351.0,270,2,261.28,1,2,2,122,5,Others
15353.0,155,2,777.02,1,2,3,123,6,Others
15356.0,6,8,2279.64,4,4,4,444,12,Champions
15358.0,21,20,5538.21,4,4,4,444,12,Champions
15361.0,262,1,418.92,1,1,2,112,4,Others
15363.0,142,2,318.05,2,2,2,222,6,Others
15364.0,155,1,331.80000000000007,1,1,2,112,4,Others
15365.0,216,1,208.61,1,1,1,111,3,Others
15366.0,259,1,105.54,1,1,1,111,3,Others
15367.0,104,3,1406.28,2,3,4,234,9,At Risk
15369.0,45,1,-1592.49,3,1,1,311,5,Potential Loyalists
15370.0,35,5,1487.96,3,4,4,344,11,Loyal Customers
15372.0,38,1,2007.3999999999999,3,1,4,314,8,Potential Loyalists
15373.0,16,10,1484.1000000000001,4,4,4,444,12,Champions
15374.0,29,1,168.0,3,1,1,311,5,Potential Loyalists
15376.0,18,2,989.02,4,2,3,423,9,Potential Loyalists
15379.0,70,8,3631.8900000000003,3,4,4,344,11,Loyal Customers
15380.0,42,2,582.5600000000001,3,2,3,323,8,Potential Loyalists
15381.0,114,2,596.85,2,2,3,223,7,Others
15382.0,80,6,2099.27,2,4,4,244,10,At Risk
15384.0,70,3,635.76,3,3,3,333,9,Loyal Customers
15386.0,87,1,394.14,2,1,2,212,5,Others
15388.0,171,1,140.54,1,1,1,111,3,Others
15389.0,73,1,500.0,2,1,2,212,5,Others
15392.0,259,2,319.18,1,2,2,122,5,Others
15393.0,182,1,124.10000000000001,1,1,1,111,3,Others
15394.0,105,2,1436.44,2,2,4,224,8,Others
15395.0,226,1,107.45,1,1,1,111,3,Others
15396.0,13,1,288.18,4,1,2,412,7,Potential Loyalists
15397.0,190,1,94.0,1,1,1,111,3,Others
15400.0,14,5,561.7,4,4,3,443,11,Champions
15402.0,49,2,626.77,3,2,3,323,8,Potential Loyalists
15405.0,90,1,349.1,2,1,2,212,5,Others
15406.0,202,1,252.29,1,1,2,112,4,Others
15407.0,84,3,740.73,2,3,3,233,8,At Risk
15408.0,165,1,267.18,1,1,2,112,4,Others
15410.0,30,6,2702.67,3,4,4,344,11,Loyal Customers
15411.0,25,2,382.21,4,2,2,422,8,Potential Loyalists
15412.0,72,1,190.53,3,1,1,311,5,Potential Loyalists
15414.0,143,1,36.2,2,1,1,211,4,Others
15415.0,214,1,572.8100000000001,1,1,3,113,5,Others
15416.0,51,4,3134.38,3,3,4,334,10,Loyal Customers
15421.0,116,3,739.36,2,3,3,233,8,At Risk
15422.0,224,2,97.7,1,2,1,121,4,Others
15424.0,155,2,383.34,1,2,2,122,5,Others
15426.0,158,3,658.03,1,3,3,133,7,At Risk
15433.0,114,2,533.3,2,2,3,223,7,Others
15434.0,8,4,543.28,4,3,3,433,10,Loyal Customers
15436.0,135,1,489.05,2,1,2,212,5,Others
15437.0,163,1,200.16,1,1,1,111,3,Others
15438.0,32,1,156.57999999999998,3,1,1,311,5,Potential Loyalists
15440.0,37,2,237.66,3,2,1,321,6,Potential Loyalists
15442.0,149,1,594.0,1,1,3,113,5,Others
15443.0,10,2,684.8,4,2,3,423,9,Potential Loyalists
15445.0,165,1,113.5,1,1,1,111,3,Others
15447.0,231,1,155.17,1,1,1,111,3,Others
15448.0,213,1,494.64,1,1,2,112,4,Others
15449.0,86,3,646.05,2,3,3,233,8,At Risk
15452.0,165,1,247.25,1,1,2,112,4,Others
15453.0,32,3,485.01,3,3,2,332,8,Loyal Customers
15454.0,263,1,179.1,1,1,1,111,3,Others
15456.0,184,3,447.22,1,3,2,132,6,At Risk
15457.0,163,1,237.07,1,1,1,111,3,Others
15460.0,255,1,216.76,1,1,1,111,3,Others
15462.0,44,2,169.8,3,2,1,321,6,Potential Loyalists
15464.0,239,1,1048.85,1,1,3,113,5,Others
15465.0,39,20,5670.98,3,4,4,344,11,Loyal Customers
15467.0,46,2,402.56,3,2,2,322,7,Potential Loyalists
15468.0,261,1,-1.25,1,1,1,111,3,Others
15469.0,8,2,290.2,4,2,2,422,8,Potential Loyalists
15472.0,14,1,371.56,4,1,2,412,7,Potential Loyalists
15480.0,17,1,905.5,4,1,3,413,8,Potential Loyalists
15482.0,66,4,2103.5,3,3,4,334,10,Loyal Customers
15483.0,62,4,233.81,3,3,1,331,7,Loyal Customers
15485.0,237,2,1278.63,1,2,3,123,6,Others
15489.0,112,1,348.26,2,1,2,212,5,Others
15491.0,1,6,2791.69,4,4,4,444,12,Champions
15493.0,50,5,1284.2,3,4,3,343,10,Loyal Customers
15494.0,22,1,1127.38,4,1,3,413,8,Potential Loyalists
15497.0,213,2,968.1,1,2,3,123,6,Others
15498.0,1,24,8587.1,4,4,4,444,12,Champions
15502.0,24,12,2360.7400000000002,4,4,4,444,12,Champions
15503.0,263,1,147.09,1,1,1,111,3,Others
15505.0,14,3,2091.14,4,3,4,434,11,Loyal Customers
15506.0,39,1,209.35,3,1,1,311,5,Potential Loyalists
15507.0,72,1,492.36,3,1,2,312,6,Potential Loyalists
15508.0,90,6,1000.27,2,4,3,243,9,At Risk
15510.0,231,1,250.0,1,1,2,112,4,Others
15512.0,56,2,121.0,3,2,1,321,6,Potential Loyalists
15513.0,7,16,8776.23,4,4,4,444,12,Champions
15514.0,126,8,1385.67,2,4,4,244,10,At Risk
15517.0,134,1,267.03,2,1,2,212,5,Others
15518.0,24,12,1594.2,4,4,4,444,12,Champions
15521.0,49,6,1991.98,3,4,4,344,11,Loyal Customers
15525.0,274,1,313.93,1,1,2,112,4,Others
15527.0,45,6,1313.94,3,4,4,344,11,Loyal Customers
15528.0,155,1,229.33,1,1,1,111,3,Others
15529.0,43,8,2399.08,3,4,4,344,11,Loyal Customers
15530.0,50,3,1168.73,3,3,3,333,9,Loyal Customers
15532.0,32,5,1161.94,3,4,3,343,10,Loyal Customers
15535.0,74,7,459.9,2,4,2,242,8,At Risk
15537.0,64,1,110.92,3,1,1,311,5,Potential Loyalists
15541.0,15,1,85.13000000000001,4,1,1,411,6,Potential Loyalists
15543.0,189,1,127.86,1,1,1,111,3,Others
15544.0,20,8,2770.7200000000003,4,4,4,444,12,Champions
15545.0,272,1,135.32999999999998,1,1,1,111,3,Others
15547.0,11,8,2770.71,4,4,4,444,12,Champions
15549.0,58,3,1594.18,3,3,4,334,10,Loyal Customers
15550.0,7,3,433.28,4,3,2,432,9,Loyal Customers
15552.0,118,1,90.12,2,1,1,211,4,Others
15554.0,178,1,217.2,1,1,1,111,3,Others
15555.0,4,12,2789.12,4,4,4,444,12,Champions
15561.0,50,3,449.66999999999996,3,3,2,332,8,Loyal Customers
15562.0,252,1,134.55,1,1,1,111,3,Others
15563.0,101,2,735.62,2,2,3,223,7,Others
15569.0,4,5,1375.71,4,4,4,444,12,Champions
15570.0,42,10,2771.13,3,4,4,344,11,Loyal Customers
15572.0,10,4,1555.29,4,3,4,434,11,Loyal Customers
15574.0,78,4,702.25,2,3,3,233,8,At Risk
15577.0,52,3,258.88,3,3,2,332,8,Loyal Customers
15578.0,63,1,127.1,3,1,1,311,5,Potential Loyalists
15579.0,214,1,199.6,1,1,1,111,3,Others
15581.0,21,14,3429.9700000000003,4,4,4,444,12,Champions
15582.0,1,2,541.51,4,2,3,423,9,Potential Loyalists
15584.0,63,1,154.65,3,1,1,311,5,Potential Loyalists
15585.0,77,1,455.3,2,1,2,212,5,Others
15587.0,43,2,456.84,3,2,2,322,7,Potential Loyalists
15589.0,153,4,456.58,1,3,2,132,6,At Risk
15590.0,190,1,-30.19,1,1,1,111,3,Others
15594.0,133,2,263.66,2,2,2,222,6,Others
15596.0,1,9,1343.34,4,4,4,444,12,Champions
15599.0,105,1,448.83,2,1,2,212,5,Others
15601.0,23,13,5578.26,4,4,4,444,12,Champions
15602.0,30,11,328.71000000000004,3,4,2,342,9,Loyal Customers
15605.0,153,3,690.1800000000001,1,3,3,133,7,At Risk
15606.0,20,8,2439.38,4,4,4,444,12,Champions
15607.0,237,1,104.76,1,1,1,111,3,Others
15608.0,21,1,285.68,4,1,2,412,7,Potential Loyalists
15609.0,83,2,270.03000000000003,2,2,2,222,6,Others
15611.0,4,9,931.24,4,4,3,443,11,Champions
15615.0,6,23,7328.15,4,4,4,444,12,Champions
15618.0,37,1,222.831,3,1,1,311,5,Potential Loyalists
15620.0,104,4,854.06,2,3,3,233,8,At Risk
15622.0,91,10,2501.0,2,4,4,244,10,At Risk
15623.0,42,1,301.03,3,1,2,312,6,Potential Loyalists
15624.0,17,4,588.13,4,3,3,433,10,Loyal Customers
15625.0,1,8,1504.56,4,4,4,444,12,Champions
15626.0,230,1,281.88,1,1,2,112,4,Others
15628.0,23,5,1308.95,4,4,3,443,11,Champions
15630.0,101,2,390.91,2,2,2,222,6,Others
15632.0,22,7,2335.94,4,4,4,444,12,Champions
15636.0,183,1,306.7,1,1,2,112,4,Others
15638.0,202,1,-94.0,1,1,1,111,3,Others
15639.0,35,1,425.32,3,1,2,312,6,Potential Loyalists
15640.0,22,13,8837.02,4,4,4,444,12,Champions
15641.0,6,4,1887.2,4,3,4,434,11,Loyal Customers
15643.0,80,6,647.4,2,4,3,243,9,At Risk
15644.0,67,4,813.0,3,3,3,333,9,Loyal Customers
15646.0,58,4,425.14000000000004,3,3,2,332,8,Loyal Customers
15648.0,105,4,599.9,2,3,3,233,8,At Risk
15649.0,237,2,816.0,1,2,3,123,6,Others
15651.0,161,1,227.32,1,1,1,111,3,Others
15653.0,16,1,48.0,4,1,1,411,6,Potential Loyalists
15655.0,134,2,511.32,2,2,2,222,6,Others
15656.0,79,3,563.63,2,3,3,233,8,At Risk
15658.0,91,8,958.9,2,4,3,243,9,At Risk
15660.0,18,9,835.49,4,4,3,443,11,Champions
15661.0,218,2,309.8,1,2,2,122,5,Others
15663.0,7,1,138.14,4,1,1,411,6,Potential Loyalists
15664.0,260,1,-27.799999999999997,1,1,1,111,3,Others
15665.0,69,2,2242.01,3,2,4,324,9,Potential Loyalists
15668.0,118,1,76.32000000000001,2,1,1,211,4,Others
15669.0,4,4,558.89,4,3,3,433,10,Loyal Customers
